client_id,Loan Type,Loan Amount,Type of city,Gender,Age,Marital Status,Qualification,Employment,Loan Entity,No. of Loans,Debt,Loan Term,Annual_Income,Defaulting Payment Status,Monthly EMI,Payment_History_Monthly,Intrest Rate (Anual),Debt (Approx Anual Debt Amount),Debt to Income Ratio,Assets,credit_score,Segment
111044,3,942797,2,1,50,0,1,2,1,0,0,18,7930455,0,52377.6,41902.1,27.09,0,0.0,4,7.575890973589904,Good
110630,3,868456,1,1,26,1,0,1,2,0,3,36,17055900,0,24123.8,24123.8,18.17,25280748,1.48222889,1,7.703430561267762,Good
108830,4,4998884,1,0,33,1,5,1,1,3,2,6,20774540,0,833147.3,833147.3,17.78,13746170,0.661683481,5,4.000872743108219,Low
107181,4,7641885,1,1,39,1,0,1,3,0,0,12,89067172,0,636823.8,636823.8,11.42,0,0.0,3,9.327338272326864,Good
105386,0,28862,1,0,37,1,3,2,2,1,2,48,249921,1,601.3,481.0,17.44,188768,0.755310444,3,2.3163459891381564,Low
110747,1,474140,3,0,34,0,4,2,2,0,3,48,1592843,0,9877.9,9877.9,15.86,2126222,1.334859602,0,3.635772534180464,Low
108063,0,37719,4,0,38,0,1,1,2,2,3,18,694321,0,2095.5,1047.8,13.06,779045,1.122023823,0,3.2702928323082734,Low
104624,1,381606,1,0,27,1,4,1,2,0,1,18,8422289,0,21200.3,21200.3,12.83,3936096,0.467342772,3,2.689871641210269,Low
108649,2,29919,2,1,23,0,1,2,1,0,1,6,658146,0,4986.5,4986.5,29.61,270962,0.411704817,4,7.062270683456627,Good
108779,4,8853519,1,1,41,0,4,1,3,2,3,24,65401698,0,368896.6,184448.3,12.86,94547743,1.445646621,3,9.472538334608046,Good
106676,0,195228,2,1,45,1,0,1,3,0,0,36,4726735,0,5423.0,5423.0,8.84,0,0.0,3,6.793143665687909,Good
106411,2,256583,2,1,22,1,3,1,1,1,2,60,5187041,0,4276.4,4276.4,27.18,3158142,0.608852378,5,6.951139201910475,Good
106763,3,2187079,1,1,26,0,3,0,2,0,0,3,14736071,0,729026.3,729026.3,13.03,0,0.0,3,7.517832088083942,Good
108730,4,1820215,1,1,34,0,2,2,2,0,2,24,40123365,0,75842.3,75842.3,19.47,25521985,0.636087847,1,8.415048563685456,Good
107759,3,1578142,1,1,34,1,3,2,3,2,3,24,8821253,0,65755.9,65755.9,12.64,10093258,1.144197752,3,8.443471493455835,Good
103674,1,49435,3,1,45,1,5,2,3,0,2,60,225280,0,823.9,659.1,12.68,135335,0.600742299,4,7.962796276688229,Good
105889,1,341132,1,1,37,1,3,2,3,0,2,18,7545829,0,18951.8,18951.8,7.33,4363684,0.578290866,0,6.920688028990401,Good
110569,1,180025,1,0,40,1,5,1,3,2,0,6,4174321,0,30004.2,30004.2,7.46,0,0.0,1,3.3843901979290725,Low
103533,3,275884,2,1,50,0,2,2,2,1,1,24,3271967,1,11495.2,11495.2,18.13,1279018,0.390901912,3,8.059055725121159,Good
103463,4,3591329,1,1,43,1,2,1,1,1,0,36,59897809,0,99759.1,99759.1,21.76,0,0.0,1,7.655260365950319,Good
110632,3,970242,1,0,49,1,1,2,1,0,3,60,8428320,0,16170.7,16170.7,29.04,10025121,1.189456589,3,3.751343566972849,Low
107128,1,421313,2,1,33,1,5,1,3,1,2,18,8157438,0,23406.3,18725.0,11.83,5869212,0.719492063,3,7.548564787192945,Good
101713,3,1704351,1,0,39,0,0,1,0,0,0,18,35950226,0,94686.2,94686.2,12.01,0,0.0,1,1.9406242703948653,Low
101933,0,35936,4,1,25,1,1,2,2,2,1,24,209079,0,1497.3,748.7,12.65,77311,0.369769979,0,6.782643329630371,Good
103762,1,193258,1,1,29,1,1,1,3,1,2,12,3407564,0,16104.8,8052.4,13.53,2271310,0.666549551,3,7.22960827823225,Good
104278,0,270230,1,0,31,0,1,1,1,1,0,72,6021442,1,3753.2,3753.2,17.42,0,0.0,5,1.3480332192510978,Low
103139,3,1734081,1,0,30,0,5,1,2,0,0,36,33681098,0,48168.9,38535.1,15.55,0,0.0,3,4.086771312769325,Low
101626,3,284572,1,1,45,1,1,2,1,0,2,18,5700595,0,15809.6,15809.6,19.95,3999114,0.701525686,3,6.7786862600316065,Good
109086,0,193159,1,0,23,1,5,1,3,2,0,24,1260285,0,8048.3,8048.3,13.31,0,0.0,3,3.0959606605327625,Low
101766,2,312201,2,1,49,0,2,1,3,2,1,60,6501159,0,5203.4,5203.4,13.93,2089773,0.321446209,5,8.23862959580367,Good
103102,2,353317,1,1,37,2,4,1,0,0,3,36,4661028,0,9814.4,9814.4,13.32,6337863,1.35975646,3,4.872644674667695,Excellent
106765,3,1114885,3,1,36,1,2,1,3,2,2,36,1434596,0,30969.0,30969.0,7.43,857811,0.597946095,0,8.934457894773537,Good
107964,0,102372,3,1,42,1,1,2,2,0,2,48,1743136,0,2132.8,2132.8,19.71,1280150,0.734394683,5,6.755649869804381,Good
103708,3,199824,3,1,47,1,2,1,1,1,2,48,3920874,1,4163.0,4163.0,21.49,2311588,0.589559443,4,7.63780086844715,Good
110074,3,1311960,1,0,47,0,2,2,3,2,0,18,25928167,0,72886.7,72886.7,10.1,0,0.0,3,4.7641904203361545,Excellent
108999,1,448921,1,1,39,0,1,2,3,2,2,18,10500915,0,24940.1,24940.1,9.87,8334759,0.793717402,3,7.057171121745286,Good
109998,1,116337,4,1,34,0,1,1,3,0,0,72,356130,0,1615.8,1615.8,9.14,0,0.0,0,8.177986163285652,Good
111537,3,136941,1,1,32,0,0,0,2,0,3,18,754270,0,7607.8,7607.8,10.99,899931,1.193114926,1,7.292462846016226,Good
108846,3,364810,1,0,33,2,1,2,2,0,0,24,8474194,0,15200.4,15200.4,18.3,0,0.0,0,4.146939950249068,Low
104026,3,1437566,1,0,50,0,3,0,1,1,3,72,27335684,0,19966.2,19966.2,18.83,27513370,1.006500149,3,3.255815277270477,Low
111173,2,252869,2,0,30,0,1,1,1,0,2,24,2784162,0,10536.2,5268.1,21.97,1780860,0.639639471,1,3.1505416602206333,Low
109940,4,5756730,1,0,36,0,3,1,2,0,0,36,24880626,0,159909.2,159909.2,12.18,0,0.0,0,4.740166492717474,Excellent
106969,3,106859,2,0,31,1,5,2,2,0,0,48,2254087,0,2226.2,2226.2,10.15,0,0.0,2,4.106800825593155,Low
109521,3,1705477,1,0,44,0,1,1,1,0,0,24,14426196,1,71061.5,71061.5,22.85,0,0.0,1,3.4775607487788425,Low
108067,2,533338,1,0,26,0,2,2,0,2,0,24,11208306,0,22222.4,17777.9,11.13,0,0.0,3,1.2375985537020044,Low
105515,4,1123847,1,1,52,0,0,2,3,1,2,24,16153957,0,46827.0,46827.0,9.4,12708883,0.786734954,1,8.839609580849896,Good
107022,0,33700,2,1,35,1,1,2,3,0,2,18,467962,0,1872.2,1872.2,8.58,322942,0.690103238,3,6.770301259260955,Good
102887,3,1179935,1,1,49,0,3,0,3,1,2,24,18245321,0,49164.0,49164.0,11.16,9682133,0.530663884,3,8.344173930340428,Good
106010,3,1683844,1,1,42,0,1,0,0,3,0,48,18646039,0,35080.1,35080.1,15.02,0,0.0,1,5.627083907617514,Excellent
111331,1,362179,3,1,42,0,0,1,0,1,0,60,1318268,0,6036.3,6036.3,10.39,0,0.0,3,4.919361143326161,Excellent
107898,0,135513,1,1,34,1,1,2,3,1,2,24,2040750,0,5646.4,5646.4,7.9,1086498,0.53240127,3,6.348858768940988,Excellent
105361,3,498055,1,0,38,0,4,2,1,2,2,24,5537833,0,20752.3,20752.3,22.75,3514771,0.634683442,1,3.401259663608189,Low
108148,1,75678,4,1,36,1,3,1,2,1,1,60,909645,1,1261.3,1261.3,12.42,173024,0.190210479,0,7.362112918093225,Good
105064,3,2231677,1,0,47,0,5,0,3,1,0,24,34383284,0,92986.5,46493.3,12.98,0,0.0,1,4.965955748575535,Excellent
102860,2,714395,2,0,59,0,5,2,1,1,1,48,3149237,0,14883.2,14883.2,24.88,1076530,0.341838307,3,3.326833442831724,Low
107979,0,8093,4,0,36,1,0,2,2,3,1,48,54600,0,168.6,168.6,17.71,25858,0.473586442,0,3.506774470894931,Low
108682,3,1502111,1,0,30,1,0,1,3,1,2,3,11860962,0,500703.7,500703.7,12.82,9367737,0.789795731,3,4.914750511376511,Excellent
101711,1,214977,1,0,33,0,1,2,1,2,1,18,2160921,0,11943.2,11943.2,15.32,1012363,0.468486825,3,1.8260992644188838,Low
108020,0,119779,3,1,38,1,2,2,3,1,3,36,399748,1,3327.2,3327.2,13.39,458945,1.148086623,4,7.414407579750161,Good
101820,4,1680860,1,1,29,2,2,1,1,1,1,60,7990188,0,28014.3,28014.3,28.7,3920433,0.490655906,3,7.8981866636503,Good
102737,1,47641,1,1,44,0,0,1,1,0,0,36,339235,0,1323.4,1323.4,15.21,0,0.0,4,5.344059916072262,Excellent
107911,3,2386868,1,0,28,1,0,1,1,2,0,48,42184872,0,49726.4,49726.4,15.53,0,0.0,0,3.142711820136183,Low
108093,1,370250,1,0,45,0,0,1,2,1,2,48,6329271,0,7713.5,7713.5,11.63,3749435,0.592396035,3,2.627723982029112,Low
107301,3,533900,4,0,42,1,4,2,1,0,2,24,651285,1,22245.8,22245.8,29.56,447958,0.687806375,0,4.930081854280956,Excellent
102537,2,71248,4,1,53,0,5,1,3,0,3,36,192060,0,1979.1,1979.1,10.87,277580,1.445275158,0,8.852869363204618,Good
104387,0,88110,1,1,29,1,0,2,3,1,0,6,1143354,0,14685.0,14685.0,10.08,0,0.0,3,6.4577497794720635,Excellent
110080,1,9249,4,1,35,2,1,1,2,0,0,60,103605,0,154.2,154.2,18.99,0,0.0,0,7.694790159603119,Good
110806,3,1684703,1,1,33,0,0,1,1,1,3,36,13583218,0,46797.3,46797.3,26.18,18056853,1.329350197,3,7.180398838127625,Good
105382,0,131741,2,1,38,0,4,2,2,0,0,18,1714813,0,7318.9,7318.9,10.49,0,0.0,1,5.892416788057266,Excellent
102289,2,610175,1,1,37,1,5,2,1,1,2,18,3538302,0,33898.6,27118.9,28.98,2826999,0.798970484,3,6.671594148391204,Excellent
105832,2,142184,4,0,33,1,1,2,3,0,2,3,603384,0,47394.7,47394.7,13.06,364914,0.604779538,0,5.435788148827417,Excellent
101694,3,2078687,1,1,46,0,1,1,1,0,1,18,5555072,0,115482.6,115482.6,21.27,820908,0.147776305,5,6.952075935409223,Good
103100,3,2089239,3,1,44,0,1,1,1,1,0,24,5686844,0,87051.6,87051.6,16.11,0,0.0,4,7.473555116248715,Good
110801,2,129610,2,0,43,1,2,2,2,1,2,36,744471,0,3600.3,1800.1,17.69,421439,0.566091958,1,3.905520039073946,Low
105477,4,7959463,1,1,51,1,3,1,1,0,2,24,159067535,0,331644.3,331644.3,16.08,88320845,0.555241174,3,7.621766310313083,Good
108938,3,700212,1,1,32,1,2,1,3,0,2,60,14187667,0,11670.2,11670.2,9.52,10939820,0.771079559,1,8.231873877892285,Good
103644,0,135380,2,1,45,0,5,1,1,0,1,6,3100114,0,22563.3,22563.3,15.66,887691,0.286341399,5,5.175983119326406,Excellent
107254,0,135966,2,1,32,1,0,1,1,2,2,48,2293737,0,2832.6,2832.6,23.51,1501776,0.654728827,5,5.5781876832409685,Excellent
103284,2,339082,2,1,56,1,4,1,3,1,2,60,3397828,0,5651.4,2825.7,9.61,1875231,0.55189112,3,8.018892648972574,Good
102032,3,1190196,2,1,44,1,1,1,2,1,2,24,4862649,0,49591.5,49591.5,18.54,2743908,0.564282568,3,8.133959758530175,Good
103967,3,1293311,1,1,36,0,1,1,2,2,0,18,8094329,0,71850.6,71850.6,15.7,0,0.0,3,7.601933226466638,Good
109820,2,894196,1,1,34,1,3,2,3,1,3,24,10329376,0,37258.2,18629.1,11.65,14459082,1.399802113,1,7.763523023554571,Good
105846,3,1919116,1,1,29,2,5,1,3,2,1,48,13398401,0,39981.6,39981.6,8.19,4999666,0.373153928,3,8.235590285644482,Good
106363,0,285605,3,0,27,1,3,2,3,1,0,60,2445277,0,4760.1,4760.1,12.71,0,0.0,0,3.855884751978786,Low
102853,0,219597,1,1,39,2,4,1,2,0,0,6,5195410,0,36599.5,36599.5,19.19,0,0.0,1,5.950706277129747,Excellent
107034,0,298473,2,0,33,0,3,1,2,1,2,36,3063136,1,8290.9,8290.9,17.47,1834145,0.598780045,4,2.726383336883295,Low
111389,0,174710,1,1,37,1,1,1,1,0,0,36,816561,0,4853.1,4853.1,16.1,0,0.0,3,4.808236908343137,Excellent
107937,0,272720,2,1,22,1,3,2,0,0,3,3,2537582,0,90906.7,90906.7,14.85,3546881,1.397740202,3,4.16106470552449,Low
103619,3,1504501,2,0,36,0,4,2,2,1,2,18,2885448,0,83583.4,83583.4,17.29,1489215,0.516112215,0,4.554987659467752,Excellent
107666,1,441626,1,1,45,0,2,2,3,0,2,6,6978064,0,73604.3,73604.3,8.33,3636979,0.521201724,1,6.977844030919869,Good
106998,2,938286,1,1,36,0,2,2,2,0,2,18,17166005,0,52127.0,52127.0,11.89,9038818,0.526553392,3,6.796900935457616,Good
106716,2,452218,1,0,40,1,3,2,1,0,1,18,4830809,0,25123.2,25123.2,28.18,1842425,0.381390601,3,3.087836390714502,Low
108898,3,637344,1,1,38,2,4,2,0,2,2,24,9069225,1,26556.0,13278.0,10.77,6155827,0.678759968,0,5.34765704843394,Excellent
105852,3,1444197,1,0,29,2,1,1,3,0,3,36,31733152,0,40116.6,40116.6,7.15,45406469,1.430884296,5,4.62085187617438,Excellent
104750,3,206705,2,0,40,0,4,1,2,0,1,60,1227030,0,3445.1,3445.1,12.6,598111,0.487446046,0,4.23820480958194,Low
102907,0,220917,2,1,32,0,4,1,0,2,2,24,1093809,0,9204.9,4602.4,12.74,658806,0.602304271,1,4.049911700089656,Low
105153,0,80938,4,1,33,0,1,2,0,0,2,6,583393,0,13489.7,13489.7,13.03,401741,0.688628853,0,4.841730612030702,Excellent
109857,1,17383,4,1,27,1,3,1,3,2,2,3,108893,0,5794.3,5794.3,11.58,82881,0.761124207,0,8.297158507313197,Good
105445,3,2496514,1,0,34,1,0,2,0,0,1,60,54945169,0,41608.6,41608.6,15.33,10619933,0.193282378,3,2.157412264702361,Low
104095,3,1271434,3,0,40,0,0,1,2,2,1,60,2667646,0,21190.6,21190.6,18.38,368781,0.138242118,0,4.9896977442251025,Excellent
110165,0,39007,4,0,44,0,2,1,1,0,1,12,117954,0,3250.6,2600.5,27.84,58166,0.493123001,0,3.0460586456566747,Low
111207,1,404713,1,1,42,1,5,1,2,0,1,3,9540981,0,134904.3,134904.3,10.78,4386871,0.459792451,2,6.1196691784521775,Excellent
104558,3,2197213,1,0,29,0,0,1,3,2,3,48,22887382,0,45775.3,45775.3,7.21,29868291,1.305011275,3,4.6683163131679155,Excellent
105730,1,24598,4,1,43,0,4,1,3,2,1,36,317103,0,683.3,683.3,10.27,33016,0.104117486,0,8.23047011087246,Good
102102,3,295827,1,1,36,1,2,1,1,1,2,36,4414351,0,8217.4,8217.4,18.95,2506735,0.567860341,3,6.728117896203074,Good
106485,2,110567,3,0,22,1,4,1,1,2,1,36,2186744,0,3071.3,1535.7,27.21,827171,0.378266105,4,3.803214545458342,Low
111302,2,688310,1,1,26,0,4,2,3,0,2,48,12450743,0,14339.8,14339.8,13.11,7570060,0.608000679,1,7.8261844805532945,Good
109540,0,97666,4,0,33,1,4,1,1,2,0,18,970749,0,5425.9,5425.9,22.0,0,0.0,0,2.7503226104220517,Low
104634,3,526185,1,1,40,1,4,1,1,1,2,24,10650724,0,21924.4,21924.4,24.71,7143043,0.670662651,0,7.036793024982279,Good
111603,0,73122,1,0,27,1,4,1,0,1,2,6,1383298,0,12187.0,12187.0,11.39,714726,0.516682668,2,0.045968737748610586,Low
105135,3,2309131,1,1,29,1,0,2,2,1,1,36,51018008,0,64142.5,51314.0,15.78,16298297,0.319461652,1,7.66591467750597,Good
108782,1,390377,2,1,41,0,1,1,2,0,2,72,2750319,0,5421.9,5421.9,16.83,1493626,0.543073799,3,6.821383497097145,Good
107611,2,76941,4,1,29,0,1,0,0,1,3,18,252239,0,4274.5,4274.5,12.2,265543,1.052745553,0,5.976792773858866,Excellent
107569,1,267218,2,1,29,0,3,2,3,0,0,60,945731,0,4453.6,4453.6,11.37,0,0.0,3,7.515914188502472,Good
108941,2,986284,1,1,28,0,0,0,0,1,3,48,13880732,1,20547.6,20547.6,10.21,17276415,1.244632855,0,4.750627222893971,Excellent
102131,0,167986,3,0,33,2,0,1,1,0,2,18,1224237,0,9332.6,9332.6,26.8,800588,0.653948805,4,2.607774133594964,Low
103041,3,992204,2,1,43,1,4,1,1,1,3,36,2059139,0,27561.2,27561.2,23.32,2986603,1.450413205,3,7.385659458680587,Good
105866,1,45672,4,1,40,1,3,2,0,0,3,24,962903,0,1903.0,1903.0,10.3,1438861,1.494294495,0,5.2886988318063475,Excellent
110455,0,153356,3,1,36,2,4,0,2,0,0,12,3327568,0,12779.7,12779.7,14.56,0,0.0,4,6.494811367142068,Excellent
107579,1,330981,2,1,40,2,0,2,0,0,2,6,3245017,0,55163.5,27581.8,13.62,1728292,0.532598824,0,4.690394145204719,Excellent
105582,3,215473,2,0,41,1,1,2,2,0,2,3,894463,0,71824.3,71824.3,10.78,531955,0.594720279,1,4.145479719696585,Low
101753,3,552945,1,0,47,1,1,1,1,0,0,48,3852720,1,11519.7,11519.7,29.78,0,0.0,1,3.7646553484747622,Low
107499,4,757840,1,1,28,0,0,1,2,0,3,60,13082851,1,12630.7,12630.7,17.43,17896338,1.367923385,3,8.247908255867642,Good
111252,3,2390280,1,1,49,1,1,1,3,0,2,24,41844987,0,99595.0,99595.0,8.81,29177104,0.697266409,3,8.295129295846763,Good
111497,4,8213860,1,0,50,0,1,1,3,0,0,36,146568054,0,228162.8,228162.8,12.59,0,0.0,0,5.8875369753630356,Excellent
102308,4,1852290,1,1,30,1,0,1,2,2,0,36,39867313,0,51452.5,51452.5,17.64,0,0.0,5,8.323185110160654,Good
108181,2,756086,1,1,49,1,2,1,2,0,2,48,16795918,0,15751.8,15751.8,12.3,8805505,0.524264593,0,6.807165247443344,Good
104519,1,176190,2,1,42,0,1,2,2,1,0,24,4359975,1,7341.2,7341.2,17.89,0,0.0,0,6.86306286775598,Good
102464,1,234690,2,1,44,2,0,1,2,1,0,18,2224266,0,13038.3,13038.3,10.82,0,0.0,5,6.504302284465374,Excellent
106971,2,978423,1,1,50,0,3,1,1,1,3,24,22409265,1,40767.6,40767.6,25.17,23067894,1.02939093,3,6.4981091350298925,Excellent
104222,0,74478,3,1,22,1,3,1,2,0,2,36,1222005,0,2068.8,2068.8,16.21,763053,0.624426974,0,6.5746940364256465,Excellent
106943,0,205584,4,1,44,2,4,1,1,0,2,48,809355,0,4283.0,4283.0,29.32,525299,0.649034095,0,6.665162212698247,Excellent
102271,1,293025,1,1,35,0,2,1,3,2,0,6,4464778,0,48837.5,48837.5,11.47,0,0.0,4,7.129951963638261,Good
110454,0,185371,1,1,43,1,5,1,1,1,0,36,1871583,0,5149.2,5149.2,20.23,0,0.0,3,5.0204529162655,Excellent
111479,0,231649,2,1,34,1,5,0,3,1,1,6,642065,0,38608.2,38608.2,10.7,211185,0.328915138,2,6.890581935077287,Good
106404,0,152213,3,1,25,1,2,1,2,1,2,48,1054935,1,3171.1,3171.1,19.83,729561,0.691569945,2,6.764735834111396,Good
109790,1,207625,2,1,22,0,2,1,2,1,0,36,3760364,0,5767.4,5767.4,11.4,0,0.0,1,6.532421267091194,Excellent
104057,2,95369,3,0,31,0,0,1,0,2,0,36,891859,0,2649.1,1324.6,14.02,0,0.0,0,2.145053671861314,Low
104877,3,1591380,1,1,31,1,3,1,1,1,3,48,26243153,1,33153.8,33153.8,26.15,32566359,1.240946883,2,7.173360462936953,Good
104777,4,4651226,1,0,47,1,2,1,3,0,2,24,106097623,0,193801.1,193801.1,12.58,75903362,0.715410581,3,5.677006281060233,Excellent
109024,1,205210,3,1,27,1,5,1,2,2,2,18,3112764,0,11400.6,11400.6,18.71,1665776,0.53514374,2,7.2993904628155075,Good
103581,2,349885,1,0,52,0,3,1,1,1,2,48,8353970,0,7289.3,7289.3,24.92,6036234,0.722558751,3,2.9147879991644796,Low
111413,1,145279,3,1,34,1,5,2,3,1,0,48,1342266,1,3026.6,3026.6,10.57,0,0.0,4,7.860347107553393,Good
103903,2,163102,1,1,55,1,4,2,1,2,0,12,3593288,0,13591.8,6795.9,21.73,0,0.0,3,6.273808147515321,Excellent
110717,3,2412045,1,0,35,2,5,1,2,1,3,60,58184072,0,40200.8,40200.8,12.97,76199540,1.309628871,1,3.9945593283238727,Low
110737,2,925234,1,1,48,0,1,2,1,2,1,18,12428632,0,51401.9,41121.5,28.76,1288956,0.103708595,1,6.678895966949366,Good
107383,3,1410611,1,0,31,1,0,1,2,1,2,24,13722426,1,58775.5,58775.5,12.21,8802661,0.641479924,3,3.8965882787327475,Low
103994,2,960113,1,1,36,0,4,1,2,1,2,18,9046773,0,53339.6,42671.7,18.5,5477519,0.605466609,3,7.136830169437134,Good
108940,4,1572612,1,0,50,1,4,1,0,2,2,72,17582817,0,21841.8,21841.8,13.06,10128613,0.576051766,3,2.5755617683233867,Low
109410,0,222566,1,0,32,0,1,2,1,0,0,18,3752338,1,12364.8,12364.8,16.82,0,0.0,0,1.3144843019791461,Low
102521,3,1862120,1,0,26,0,4,1,3,1,2,72,21465781,0,25862.8,25862.8,11.94,11087930,0.516539778,0,4.890889125623924,Excellent
110609,2,358971,1,1,32,0,3,2,2,0,1,36,6931917,0,9971.4,9971.4,15.92,3403113,0.490933911,1,6.969214490813367,Good
106648,3,2222857,1,1,38,0,0,2,3,0,0,18,39054925,0,123492.1,123492.1,7.67,0,0.0,1,8.226855349735787,Good
108151,2,817984,1,0,46,1,2,2,3,1,2,36,7201377,1,22721.8,18177.4,7.11,4205095,0.583929321,3,3.9929770415536736,Low
108976,3,959734,1,0,48,0,5,1,3,0,2,60,19520457,0,15995.6,12796.5,7.85,12443576,0.637463342,3,4.628154927227347,Excellent
109737,3,2461902,1,0,39,1,2,1,1,0,2,36,47243198,0,68386.2,54708.9,24.9,24956958,0.528265633,3,3.6271775279975844,Low
102631,4,3476622,1,1,29,1,4,1,2,3,2,12,55043661,0,289718.5,289718.5,14.73,40680854,0.7390652,3,8.26985530156219,Good
102956,1,365129,2,0,43,2,0,0,2,0,0,18,2002684,0,20284.9,20284.9,10.86,0,0.0,1,2.980580313784968,Low
105956,2,732661,2,1,31,0,3,2,1,1,1,18,9633283,0,40703.4,40703.4,24.55,1054712,0.109486247,5,6.844464382867309,Good
107927,0,14129,4,1,25,2,5,2,1,1,1,12,167648,0,1177.4,941.9,21.37,56329,0.335995395,0,6.246582677264324,Excellent
106892,1,211114,2,1,27,1,2,1,3,0,2,24,312015,0,8796.4,7037.1,11.54,181898,0.582978699,0,7.521316254780973,Good
110240,1,395060,2,1,34,0,1,1,2,1,0,36,9795910,0,10973.9,10973.9,17.81,0,0.0,3,6.8718667739622745,Good
103027,1,285607,1,0,25,1,3,1,1,1,1,24,5140033,0,11900.3,5950.1,15.36,1224081,0.238146526,1,1.8323121987388415,Low
107917,1,361029,1,1,23,0,5,2,3,0,3,24,3565896,1,15042.9,15042.9,7.39,4501841,1.262471153,3,6.924934874265727,Good
104541,1,69959,1,1,34,1,0,2,2,0,1,24,1038836,1,2915.0,2915.0,17.49,298715,0.287547687,3,6.443701037188617,Excellent
106214,0,212667,1,1,31,1,2,1,2,0,0,72,4758600,0,2953.7,2953.7,10.52,0,0.0,5,5.506117615815845,Excellent
106368,3,2227891,1,1,31,1,0,1,0,2,2,36,4255810,0,61885.9,61885.9,13.36,2652439,0.623251331,3,5.5741107762108735,Excellent
108860,2,325250,2,1,53,0,2,2,1,0,0,60,2345185,0,5420.8,5420.8,27.0,0,0.0,3,6.94596540987066,Good
104305,3,1179626,1,1,29,1,2,1,0,0,1,24,28015418,0,49151.1,39320.9,10.36,9821460,0.350573389,1,5.358619681679581,Excellent
106005,1,484323,4,1,25,0,5,2,3,0,3,18,667090,0,26906.8,26906.8,11.78,850003,1.274196303,0,8.334931134594962,Good
110336,3,576697,2,0,31,1,2,1,1,2,3,60,8619493,0,9611.6,9611.6,16.67,10046403,1.165544599,0,3.48701272895711,Low
106895,1,218466,2,0,42,1,2,1,1,1,0,48,3031673,0,4551.4,2275.7,25.59,0,0.0,3,2.7450627774614587,Low
104323,1,408278,1,1,31,1,4,2,0,2,1,24,10010783,1,17011.6,17011.6,14.76,1756169,0.175427741,1,4.360748395301089,Low
101826,3,1442583,1,1,35,2,1,2,3,2,2,36,16329637,0,40071.8,40071.8,7.76,8929214,0.54681031,1,8.185468822648291,Good
102397,3,1580692,1,1,36,1,3,1,1,2,0,6,38598204,0,263448.7,263448.7,28.22,0,0.0,3,7.2787803306182735,Good
110701,3,956182,3,0,48,1,3,0,3,1,0,3,1223886,1,318727.3,318727.3,12.2,0,0.0,1,5.636017562206424,Excellent
104314,1,173341,1,1,39,0,1,0,2,1,1,48,1585614,0,3611.3,3611.3,13.39,181833,0.114676689,4,6.239744854863205,Excellent
105783,2,90049,4,1,57,1,0,1,3,2,0,60,671567,0,1500.8,1500.8,7.19,0,0.0,0,8.665444481592692,Good
105371,3,81905,4,1,47,0,2,2,1,0,3,24,369348,0,3412.7,2730.2,17.1,451536,1.222521755,0,7.798548427826359,Good
107811,1,6948,2,0,22,1,1,2,1,0,1,36,173004,0,193.0,193.0,20.87,29393,0.169897996,0,2.490779396047997,Low
102577,0,172590,1,1,24,0,1,1,2,0,1,48,4199368,0,3595.6,1797.8,15.22,1901778,0.452872437,1,5.744544757199147,Excellent
102445,0,77814,2,1,29,1,5,0,1,1,2,48,346810,1,1621.1,1621.1,26.34,217363,0.626748708,4,5.719745739111587,Excellent
104625,4,8761937,1,0,55,0,2,1,1,0,1,24,118790227,0,365080.7,365080.7,25.06,41648715,0.350607251,0,4.595673745716757,Excellent
109402,0,273049,4,0,25,0,4,1,1,2,2,36,898695,0,7584.7,7584.7,29.17,533403,0.593530945,0,3.127993853831233,Low
109483,0,176850,4,0,33,0,0,0,1,2,0,36,702448,0,4912.5,4912.5,24.16,0,0.0,0,2.8656513267505557,Low
102637,3,170539,2,1,41,0,5,1,1,0,2,12,3073029,0,14211.6,14211.6,22.02,1775587,0.577797036,3,7.270620648459516,Good
106221,3,2298548,1,0,29,2,4,2,0,0,2,36,50128698,0,63848.6,51078.8,13.14,37339571,0.744874138,0,2.0335443572616847,Low
106500,3,592996,2,0,41,1,4,1,0,0,1,36,9199238,0,16472.1,16472.1,11.13,2278950,0.247732475,3,2.222632262370131,Low
107931,3,2198789,1,0,42,1,1,0,1,0,0,24,8139720,0,91616.2,45808.1,25.53,0,0.0,3,3.6439430005192053,Low
105313,1,222715,1,0,23,0,2,2,1,1,2,18,4636610,0,12373.1,12373.1,21.14,2450943,0.528606619,3,2.1247247863411873,Low
108265,0,290259,3,0,43,0,3,2,1,1,2,36,6303671,0,8062.8,8062.8,27.6,3763581,0.59704594,4,2.6559676443964575,Low
103143,1,450474,1,1,43,1,4,0,3,2,1,18,6506081,0,25026.3,12513.2,8.78,960333,0.147605452,3,7.001419955556798,Good
109112,3,1498920,1,1,40,0,4,1,2,0,3,48,16496285,0,31227.5,31227.5,15.59,20317637,1.231649216,3,7.608418437136101,Good
104614,0,12111,4,0,33,1,0,1,2,1,3,18,130647,0,672.8,672.8,12.56,149762,1.146312996,0,3.2431673080115098,Low
102111,1,102194,1,1,30,0,5,2,1,1,0,48,1723324,0,2129.0,2129.0,24.94,0,0.0,3,5.845761728492301,Excellent
110955,4,2293728,1,1,30,0,5,2,3,1,2,48,52671718,0,47786.0,23893.0,12.76,39298009,0.74609317,3,9.080713442023857,Good
